"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","orderMethodsOneGroupDepTest","Surefire suite","Sat Feb 08 19:03:54 GMT 2025","passed","Sat Feb 08 19:03:54 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsOneGroupDepTest"
"","1","orderMethodsForkUpDepTest","Surefire suite","Sat Feb 08 19:03:54 GMT 2025","passed","Sat Feb 08 19:03:54 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkUpDepTest"
"","567","testVerifyTitleSearchBoxLink2","Surefire suite","Sat Feb 08 19:04:24 GMT 2025","passed","Sat Feb 08 19:04:24 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink2"
"","1","orderMethodsForkDownDepTest","Surefire suite","Sat Feb 08 19:03:54 GMT 2025","passed","Sat Feb 08 19:03:54 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkDownDepTest"
"","1844","testVerifyTitleSearchBoxLink","Surefire suite","Sat Feb 08 19:04:20 GMT 2025","passed","Sat Feb 08 19:04:22 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink"
"","21","orderMethodsCycleDepTest","Surefire suite","Sat Feb 08 19:03:53 GMT 2025","passed","Sat Feb 08 19:03:53 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"","1","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Sat Feb 08 19:03:54 GMT 2025","passed","Sat Feb 08 19:03:54 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"","1","orderMethodsNoDepTest","Surefire suite","Sat Feb 08 19:03:54 GMT 2025","passed","Sat Feb 08 19:03:54 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsNoDepTest"
"","1","orderMethodsTest","Surefire suite","Sat Feb 08 19:03:54 GMT 2025","passed","Sat Feb 08 19:03:54 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
