"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Sat Feb 08 18:21:06 GMT 2025","passed","Sat Feb 08 18:21:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"","1","orderMethodsForkDownDepTest","Surefire suite","Sat Feb 08 18:21:06 GMT 2025","passed","Sat Feb 08 18:21:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkDownDepTest"
"","1","orderMethodsNoDepTest","Surefire suite","Sat Feb 08 18:21:06 GMT 2025","passed","Sat Feb 08 18:21:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsNoDepTest"
"","1","orderMethodsTest","Surefire suite","Sat Feb 08 18:21:06 GMT 2025","passed","Sat Feb 08 18:21:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
"","2","orderMethodsOneGroupDepTest","Surefire suite","Sat Feb 08 18:21:06 GMT 2025","passed","Sat Feb 08 18:21:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsOneGroupDepTest"
"","1115","testVerifyTitleSearchBoxLink","Surefire suite","Sat Feb 08 18:21:23 GMT 2025","passed","Sat Feb 08 18:21:24 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink"
"","2","orderMethodsForkUpDepTest","Surefire suite","Sat Feb 08 18:21:06 GMT 2025","passed","Sat Feb 08 18:21:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkUpDepTest"
"","22","orderMethodsCycleDepTest","Surefire suite","Sat Feb 08 18:21:06 GMT 2025","passed","Sat Feb 08 18:21:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"","608","testVerifyTitleSearchBoxLink2","Surefire suite","Sat Feb 08 18:21:25 GMT 2025","passed","Sat Feb 08 18:21:26 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink2"
