"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","orderMethodsCycleDepTest","Surefire suite","Tue Jan 21 18:17:14 GMT 2025","passed","Tue Jan 21 18:17:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"","1","orderMethodsForkDownDepTest","Surefire suite","Tue Jan 21 18:17:14 GMT 2025","passed","Tue Jan 21 18:17:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkDownDepTest"
"","1","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Tue Jan 21 18:17:14 GMT 2025","passed","Tue Jan 21 18:17:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"","6","orderMethodsNoDepTest","Surefire suite","Tue Jan 21 18:17:14 GMT 2025","passed","Tue Jan 21 18:17:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsNoDepTest"
"","6","orderMethodsOneGroupDepTest","Surefire suite","Tue Jan 21 18:17:14 GMT 2025","passed","Tue Jan 21 18:17:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsOneGroupDepTest"
"","951","testVerifyTitleSearchBoxLink","Surefire suite","Tue Jan 21 18:17:26 GMT 2025","passed","Tue Jan 21 18:17:27 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink"
"","1","orderMethodsForkUpDepTest","Surefire suite","Tue Jan 21 18:17:14 GMT 2025","passed","Tue Jan 21 18:17:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkUpDepTest"
"","304","testVerifyTitleSearchBoxLink2","Surefire suite","Tue Jan 21 18:17:29 GMT 2025","passed","Tue Jan 21 18:17:30 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink2"
"","1","orderMethodsTest","Surefire suite","Tue Jan 21 18:17:14 GMT 2025","passed","Tue Jan 21 18:17:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
