"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","orderMethodsForkDownDepTest","Surefire suite","Sat Feb 08 21:06:46 GMT 2025","passed","Sat Feb 08 21:06:46 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkDownDepTest"
"","0","orderMethodsTest","Surefire suite","Sat Feb 08 21:06:46 GMT 2025","passed","Sat Feb 08 21:06:46 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
"","308","testVerifyTitleSearchBoxLink2","Surefire suite","Sat Feb 08 21:07:20 GMT 2025","failed","Sat Feb 08 21:07:20 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink2"
"","1","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Sat Feb 08 21:06:46 GMT 2025","passed","Sat Feb 08 21:06:46 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"","1","orderMethodsForkUpDepTest","Surefire suite","Sat Feb 08 21:06:46 GMT 2025","passed","Sat Feb 08 21:06:46 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkUpDepTest"
"","0","orderMethodsOneGroupDepTest","Surefire suite","Sat Feb 08 21:06:46 GMT 2025","passed","Sat Feb 08 21:06:46 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsOneGroupDepTest"
"","1","orderMethodsNoDepTest","Surefire suite","Sat Feb 08 21:06:46 GMT 2025","passed","Sat Feb 08 21:06:46 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsNoDepTest"
"","14","orderMethodsCycleDepTest","Surefire suite","Sat Feb 08 21:06:46 GMT 2025","passed","Sat Feb 08 21:06:46 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"","1435","testVerifyTitleSearchBoxLink","Surefire suite","Sat Feb 08 21:07:17 GMT 2025","passed","Sat Feb 08 21:07:18 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink"
