"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15","orderMethodsCycleDepTest","Surefire suite","Sat Feb 08 18:46:27 GMT 2025","passed","Sat Feb 08 18:46:27 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"","1","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Sat Feb 08 18:46:27 GMT 2025","passed","Sat Feb 08 18:46:27 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"","706","testVerifyTitleSearchBoxLink","Surefire suite","Sat Feb 08 18:46:33 GMT 2025","passed","Sat Feb 08 18:46:33 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink"
"","0","orderMethodsOneGroupDepTest","Surefire suite","Sat Feb 08 18:46:27 GMT 2025","passed","Sat Feb 08 18:46:27 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsOneGroupDepTest"
"","1","orderMethodsTest","Surefire suite","Sat Feb 08 18:46:27 GMT 2025","passed","Sat Feb 08 18:46:27 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
"","0","orderMethodsNoDepTest","Surefire suite","Sat Feb 08 18:46:27 GMT 2025","passed","Sat Feb 08 18:46:27 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsNoDepTest"
"","1","orderMethodsForkUpDepTest","Surefire suite","Sat Feb 08 18:46:27 GMT 2025","passed","Sat Feb 08 18:46:27 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkUpDepTest"
"","1","orderMethodsForkDownDepTest","Surefire suite","Sat Feb 08 18:46:27 GMT 2025","passed","Sat Feb 08 18:46:27 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkDownDepTest"
"","594","testVerifyTitleSearchBoxLink2","Surefire suite","Sat Feb 08 18:46:35 GMT 2025","passed","Sat Feb 08 18:46:35 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testVerifyTitleSearchBoxLink2"
